Iout (VC=-0.3) X,Iout (VC=-0.3) Y,Iout (VC=-0.15) X,Iout (VC=-0.15) Y,Iout (VC=0) X,Iout (VC=0) Y,Iout (VC=0.15) X,Iout (VC=0.15) Y,Iout (VC=0.3) X,Iout (VC=0.3) Y
-0.1662000000000023,8.121319009142359e-10,-0.1662000000000023,7.336789001726973e-10,-0.1662000000000023,7.567302203960825e-10,-0.1662000000000023,9.445238461618073e-10,-0.1662000000000023,1.558534496540002e-09
-0.1656000000000024,8.174057283254424e-10,-0.1656000000000024,7.374490134724249e-10,-0.1656000000000024,7.609104654707177e-10,-0.1656000000000024,9.520911268346842e-10,-0.1656000000000024,1.576054550975361e-09
-0.1650000000000024,8.227814773290069e-10,-0.1650000000000024,7.412928370712543e-10,-0.1650000000000024,7.651716282865126e-10,-0.1650000000000024,9.59798084377676e-10,-0.1650000000000024,1.59384859276445e-09
-0.1644000000000024,8.28261065693477e-10,-0.1644000000000024,7.452118078004722e-10,-0.1644000000000024,7.695152653025893e-10,-0.1644000000000024,9.676471423786903e-10,-0.1644000000000024,1.611919771674085e-09
-0.1638000000000024,8.338464439536731e-10,-0.1638000000000024,7.492073887767234e-10,-0.1638000000000024,7.739429614637851e-10,-0.1638000000000024,9.756407576250245e-10,-0.1638000000000024,1.630271233733512e-09
-0.1632000000000024,8.39539594848293e-10,-0.1632000000000024,7.532810713110216e-10,-0.1632000000000024,7.784563306745261e-10,-0.1632000000000024,9.837814205279937e-10,-0.1632000000000024,1.64890612001375e-09
-0.1626000000000024,8.453425349219244e-10,-0.1626000000000024,7.574343742753821e-10,-0.1626000000000024,7.830570160979464e-10,-0.1626000000000024,9.920716551088016e-10,-0.1626000000000024,1.667827564977165e-09
-0.1620000000000024,8.512573143276425e-10,-0.1620000000000024,7.616688447901807e-10,-0.1620000000000024,7.877466909017248e-10,-0.1620000000000024,1.000514018973393e-09,-0.1620000000000024,1.687038695039044e-09
-0.1614000000000024,8.57286016874144e-10,-0.1614000000000024,7.659860591080434e-10,-0.1614000000000024,7.925270581230565e-10,-0.1614000000000024,1.009111103068444e-09,-0.1614000000000024,1.706542626838055e-09
-0.1608000000000024,8.634307605981177e-10,-0.1608000000000024,7.703876223485592e-10,-0.1608000000000024,7.973998517150605e-10,-0.1608000000000024,1.017865532418557e-09,-0.1608000000000024,1.726342465765294e-09
-0.1602000000000025,8.696936982111231e-10,-0.1602000000000025,7.748751693873027e-10,-0.1602000000000025,8.023668365070924e-10,-0.1602000000000025,1.026779965088893e-09,-0.1602000000000025,1.746441303846449e-09
-0.1596000000000025,8.760770174326688e-10,-0.1596000000000025,7.794503654293915e-10,-0.1596000000000025,8.074298090313462e-10,-0.1596000000000025,1.035857092860203e-09,-0.1596000000000025,1.766842218481488e-09
-0.1590000000000025,8.825829410165705e-10,-0.1590000000000025,7.841149060485295e-10,-0.1590000000000025,8.125905974115629e-10,-0.1590000000000025,1.045099641227888e-09,-0.1590000000000025,1.787548270290313e-09
-0.1584000000000025,8.892137269186223e-10,-0.1584000000000025,7.888705176849411e-10,-0.1584000000000025,8.178510621010023e-10,-0.1584000000000025,1.054510368533774e-09,-0.1584000000000025,1.808562501586924e-09
-0.1578000000000025,8.959716693735773e-10,-0.1578000000000025,7.937189584178559e-10,-0.1578000000000025,8.232130964140241e-10,-0.1578000000000025,1.064092066688201e-09,-0.1578000000000025,1.82988793445798e-09
-0.1572000000000025,9.028590983452613e-10,-0.1572000000000025,7.986620181212095e-10,-0.1572000000000025,8.286786268390347e-10,-0.1572000000000025,1.073847560561311e-09,-0.1572000000000025,1.851527568419932e-09
-0.1566000000000025,9.098783799440463e-10,-0.1566000000000025,8.037015191151502e-10,-0.1566000000000025,8.342496130465396e-10,-0.1566000000000025,1.083779708137832e-09,-0.1566000000000025,1.873484379159245e-09
-0.1560000000000025,9.170319170656071e-10,-0.1560000000000025,8.088393166722958e-10,-0.1560000000000025,8.399280491138665e-10,-0.1560000000000025,1.093891399729464e-09,-0.1560000000000025,1.895761315982948e-09
-0.1554000000000025,9.243221492190285e-10,-0.1554000000000025,8.140772988119306e-10,-0.1554000000000025,8.457159632812536e-10,-0.1554000000000025,1.104185558533853e-09,-0.1554000000000025,1.918361300010567e-09
-0.1548000000000025,9.317515529269985e-10,-0.1548000000000025,8.194173877275239e-10,-0.1548000000000025,8.516154183507359e-10,-0.1548000000000025,1.114665139957362e-09,-0.1548000000000025,1.941287222197239e-09
-0.1542000000000026,9.393226418774014e-10,-0.1542000000000026,8.248615392057421e-10,-0.1542000000000026,8.576285124396337e-10,-0.1542000000000026,1.125333131418659e-09,-0.1542000000000026,1.964541940628875e-09
-0.1536000000000026,9.470379669828287e-10,-0.1536000000000026,8.304117440817595e-10,-0.1536000000000026,8.637573791519983e-10,-0.1536000000000026,1.136192551671019e-09,-0.1536000000000026,1.988128279381534e-09
-0.1530000000000026,9.549001168893768e-10,-0.1530000000000026,8.360700281356696e-10,-0.1530000000000026,8.700041881169031e-10,-0.1530000000000026,1.147246451624493e-09,-0.1530000000000026,2.012049024915374e-09
-0.1524000000000026,9.629117177336047e-10,-0.1524000000000026,8.418384522286405e-10,-0.1524000000000026,8.763711449688448e-10,-0.1524000000000026,1.158497912427512e-09,-0.1524000000000026,2.036306925134581e-09
-0.1518000000000026,9.710754338178621e-10,-0.1518000000000026,8.47719113319129e-10,-0.1518000000000026,8.828604921101057e-10,-0.1518000000000026,1.169950046301584e-09,-0.1518000000000026,2.060904686273436e-09
-0.1512000000000026,9.793939671601886e-10,-0.1512000000000026,8.537141444800395e-10,-0.1512000000000026,8.894745090992048e-10,-0.1512000000000026,1.181605996093185e-09,-0.1512000000000026,2.085844970483041e-09
-0.1506000000000026,9.878700576628712e-10,-0.1506000000000026,8.598257157568549e-10,-0.1506000000000026,8.962155123490518e-10,-0.1506000000000026,1.193468933265518e-09,-0.1506000000000026,2.11113039409813e-09
-0.1500000000000026,9.965064835377153e-10,-0.1500000000000026,8.660560339682763e-10,-0.1500000000000026,9.030858566180429e-10,-0.1500000000000026,1.205542059888169e-09,-0.1500000000000026,2.13676352461748e-09
-0.1494000000000026,1.005306061476625e-09,-0.1494000000000026,8.724073437424848e-10,-0.1494000000000026,9.100879341899867e-10,-0.1494000000000026,1.217828605868816e-09,-0.1494000000000026,2.162746878274497e-09
-0.1488000000000027,1.014271645883954e-09,-0.1488000000000027,8.788819274669565e-10,-0.1488000000000027,9.172241759132626e-10,-0.1488000000000027,1.230331830172448e-09,-0.1488000000000027,2.189082917346406e-09
-0.1482000000000027,1.023406129728393e-09,-0.1482000000000027,8.854821056563957e-10,-0.1482000000000027,9.244970511488919e-10,-0.1482000000000027,1.243055018900849e-09,-0.1482000000000027,2.215774048271112e-09
-0.1476000000000027,1.032712444050458e-09,-0.1476000000000027,8.922102379698536e-10,-0.1476000000000027,9.319090684079738e-10,-0.1476000000000027,1.256001485690324e-09,-0.1476000000000027,2.242822618364507e-09
-0.1470000000000027,1.042193558574117e-09,-0.1470000000000027,8.990687226503014e-10,-0.1470000000000027,9.39462775229011e-10,-0.1470000000000027,1.269174570259886e-09,-0.1470000000000027,2.270230912900934e-09
-0.1464000000000027,1.051852480734001e-09,-0.1464000000000027,9.060599978058765e-10,-0.1464000000000027,9.471607584771273e-10,-0.1464000000000027,1.282577637914379e-09,-0.1464000000000027,2.298001153109709e-09
-0.1458000000000027,1.061692256183559e-09,-0.1458000000000027,9.131865408541974e-10,-0.1458000000000027,9.550056452879303e-10,-0.1458000000000027,1.29621407974688e-09,-0.1458000000000027,2.32613549300018e-09
-0.1452000000000027,1.071715968597013e-09,-0.1452000000000027,9.204508700093459e-10,-0.1452000000000027,9.630001025677129e-10,-0.1452000000000027,1.310087310598427e-09,-0.1452000000000027,2.354636016997802e-09
-0.1446000000000027,1.081926739609906e-09,-0.1446000000000027,9.278555432182464e-10,-0.1446000000000027,9.711468373763009e-10,-0.1446000000000027,1.32420076897402e-09,-0.1446000000000027,2.38350473625989e-09
-0.1440000000000027,1.09232772900452e-09,-0.1440000000000027,9.354031598290734e-10,-0.1440000000000027,9.794485972278894e-10,-0.1440000000000027,1.338557916033975e-09,-0.1440000000000027,2.412743586199815e-09
-0.1434000000000027,1.102922133173996e-09,-0.1434000000000027,9.430963601191398e-10,-0.1434000000000027,9.879081705227952e-10,-0.1434000000000027,1.353162234588983e-09,-0.1434000000000027,2.442354424240981e-09
-0.1428000000000028,1.113713186866741e-09,-0.1428000000000028,9.509378257188666e-10,-0.1428000000000028,9.965283860833971e-10,-0.1428000000000028,1.368017228610253e-09,-0.1428000000000028,2.472339025780605e-09
-0.1422000000000028,1.124704161228501e-09,-0.1422000000000028,9.589302799808497e-10,-0.1422000000000028,1.00531211422986e-09,-0.1422000000000028,1.383126422169437e-09,-0.1422000000000028,2.50269908192168e-09
-0.1416000000000028,1.135898364841057e-09,-0.1416000000000028,9.670764884761524e-10,-0.1416000000000028,1.014262266163512e-09,-0.1416000000000028,1.398493357940396e-09,-0.1416000000000028,2.533436195988653e-09
-0.1410000000000028,1.147299142624793e-09,-0.1410000000000028,9.753792585809218e-10,-0.1410000000000028,1.02338179428466e-09,-0.1410000000000028,1.41412159647538e-09,-0.1410000000000028,2.564551880450243e-09
-0.1404000000000028,1.158909875602011e-09,-0.1404000000000028,9.838414408191642e-10,-0.1404000000000028,1.032673692662173e-09,-0.1404000000000028,1.430014715523446e-09,-0.1404000000000028,2.596047554776288e-09
-0.1398000000000028,1.170733981212112e-09,-0.1398000000000028,9.924659277394472e-10,-0.1398000000000028,1.042140996629814e-09,-0.1398000000000028,1.446176308733887e-09,-0.1398000000000028,2.627924540966731e-09
-0.1392000000000028,1.182774911531507e-09,-0.1392000000000028,1.001255655217353e-09,-0.1392000000000028,1.0517867832389e-09,-0.1392000000000028,1.462609983900674e-09,-0.1392000000000028,2.660184061267415e-09
-0.1386000000000028,1.195036154885368e-09,-0.1386000000000028,1.010213602230887e-09,-0.1386000000000028,1.061614171043301e-09,-0.1386000000000028,1.479319362356216e-09,-0.1386000000000028,2.692827234672333e-09
-0.1380000000000028,1.207521233357641e-09,-0.1380000000000028,1.019342791205451e-09,-0.1380000000000028,1.071626320217151e-09,-0.1380000000000028,1.496308077808024e-09,-0.1380000000000028,2.725855073722882e-09
-0.1374000000000029,1.220233703516071e-09,-0.1374000000000029,1.028646287614029e-09,-0.1374000000000029,1.08182643258637e-09,-0.1374000000000029,1.513579774890842e-09,-0.1374000000000029,2.759268481701851e-09
-0.1368000000000029,1.233177155682844e-09,-0.1368000000000029,1.038127200972621e-09,-0.1368000000000029,1.092217751609223e-09,-0.1368000000000029,1.531138107224612e-09,-0.1368000000000029,2.793068248702125e-09
-0.1362000000000029,1.246355213104382e-09,-0.1362000000000029,1.047788684190492e-09,-0.1362000000000029,1.102803562313098e-09,-0.1362000000000029,1.548986737265553e-09,-0.1362000000000029,2.827255049316761e-09
-0.1356000000000029,1.259771531515999e-09,-0.1356000000000029,1.057633934307186e-09,-0.1356000000000029,1.113587191281994e-09,-0.1356000000000029,1.567129333700376e-09,-0.1356000000000029,2.861829438047459e-09
-0.1350000000000029,1.273429798681036e-09,-0.1350000000000029,1.067666192269041e-09,-0.1350000000000029,1.12457200630542e-09,-0.1350000000000029,1.585569570978943e-09,-0.1350000000000029,2.896791847554291e-09
-0.1344000000000029,1.287333733383883e-09,-0.1344000000000029,1.077888742597002e-09,-0.1344000000000029,1.135761416623659e-09,-0.1344000000000029,1.604311127253904e-09,-0.1344000000000029,2.932142584413486e-09
-0.1338000000000029,1.301487084780942e-09,-0.1338000000000029,1.088304913914917e-09,-0.1338000000000029,1.147158872749966e-09,-0.1338000000000029,1.623357682437181e-09,-0.1338000000000029,2.967881826093988e-09
-0.1332000000000029,1.315893632019002e-09,-0.1332000000000029,1.098918079491571e-09,-0.1332000000000029,1.15876786570657e-09,-0.1332000000000029,1.64271291735095e-09,-0.1332000000000029,3.00400961782106e-09
-0.1326000000000029,1.330557183174303e-09,-0.1326000000000029,1.109731656023869e-09,-0.1326000000000029,1.170591927612581e-09,-0.1326000000000029,1.66238051187908e-09,-0.1326000000000029,3.040525869144856e-09
-0.1320000000000029,1.345481573967929e-09,-0.1320000000000029,1.120749103809871e-09,-0.1320000000000029,1.182634631141812e-09,-0.1320000000000029,1.682364142975664e-09,-0.1320000000000029,3.077430350920953e-09
-0.131400000000003,1.360670667871544e-09,-0.131400000000003,1.131973927843293e-09,-0.131400000000003,1.194899588921758e-09,-0.131400000000003,1.702667483074427e-09,-0.131400000000003,3.114722691835862e-09
-0.130800000000003,1.376128354341279e-09,-0.130800000000003,1.143409676213931e-09,-0.130800000000003,1.2073904538294e-09,-0.130800000000003,1.723294198286277e-09,-0.130800000000003,3.152402375554921e-09
-0.130200000000003,1.391858548394339e-09,-0.130200000000003,1.155059941290442e-09,-0.130200000000003,1.220110918198264e-09,-0.130200000000003,1.744247946636102e-09,-0.130200000000003,3.190468736876156e-09
-0.129600000000003,1.407865188937947e-09,-0.129600000000003,1.166928358282034e-09,-0.129600000000003,1.233064713415495e-09,-0.129600000000003,1.765532376091109e-09,-0.129600000000003,3.228920959442183e-09
-0.129000000000003,1.424152239036404e-09,-0.129000000000003,1.179018606545048e-09,-0.129000000000003,1.24625561042501e-09,-0.129000000000003,1.787151122277646e-09,-0.129000000000003,3.267758072162392e-09
-0.128400000000003,1.440723682815436e-09,-0.128400000000003,1.191334407886911e-09,-0.128400000000003,1.259687417918887e-09,-0.128400000000003,1.809107807207485e-09,-0.128400000000003,3.306978945835581e-09
-0.127800000000003,1.457583526326831e-09,-0.127800000000003,1.203879527302454e-09,-0.127800000000003,1.273363982561048e-09,-0.127800000000003,1.831406036531229e-09,-0.127800000000003,3.346582290200199e-09
-0.127200000000003,1.474735794897916e-09,-0.127200000000003,1.216657772339972e-09,-0.127200000000003,1.287289188850967e-09,-0.127200000000003,1.854049397461512e-09,-0.127200000000003,3.386566649996369e-09
-0.126600000000003,1.492184532963209e-09,-0.126600000000003,1.229672993057634e-09,-0.126600000000003,1.301466958163834e-09,-0.126600000000003,1.87704145714822e-09,-0.126600000000003,3.426930391752809e-09
-0.1260000000000031,1.509933801782714e-09,-0.1260000000000031,1.242929081309262e-09,-0.1260000000000031,1.315901247979741e-09,-0.1260000000000031,1.900385760110872e-09,-0.1260000000000031,3.467671664203974e-09
-0.1254000000000031,1.527987678921495e-09,-0.1254000000000031,1.256429970313676e-09,-0.1254000000000031,1.330596051626962e-09,-0.1254000000000031,1.924085825492924e-09,-0.1254000000000031,3.508788422275182e-09
-0.1248000000000031,1.546350256423778e-09,-0.1248000000000031,1.270179635478044e-09,-0.1248000000000031,1.345555397533765e-09,-0.1248000000000031,1.948145145902749e-09,-0.1248000000000031,3.550278502213015e-09
-0.1242000000000031,1.565025639665003e-09,-0.1242000000000031,1.284182091744343e-09,-0.1242000000000031,1.360783348697638e-09,-0.1242000000000031,1.972567183590306e-09,-0.1242000000000031,3.592139587910216e-09
-0.1236000000000031,1.584017945623924e-09,-0.1236000000000031,1.298441395323194e-09,-0.1236000000000031,1.376284001218945e-09,-0.1236000000000031,1.997355369101658e-09,-0.1236000000000031,3.634369186199941e-09
-0.1230000000000031,1.603331301122858e-09,-0.1230000000000031,1.31296164161053e-09,-0.1230000000000031,1.392061484719606e-09,-0.1230000000000031,2.022513098391258e-09,-0.1230000000000031,3.676964622727206e-09
-0.122400000000003,1.622969842095604e-09,-0.122400000000003,1.327746965558943e-09,-0.122400000000003,1.40811996047439e-09,-0.122400000000003,2.048043729954504e-09,-0.122400000000003,3.719923038093433e-09
-0.121800000000003,1.642937710633437e-09,-0.121800000000003,1.342801540416053e-09,-0.121800000000003,1.424463620828336e-09,-0.121800000000003,2.073950582731799e-09,-0.121800000000003,3.763241385763548e-09
-0.121200000000003,1.6632390549102e-09,-0.121200000000003,1.35812957814261e-09,-0.121200000000003,1.441096688848639e-09,-0.121200000000003,2.100236933050889e-09,-0.121200000000003,3.806916429832086e-09
-0.120600000000003,1.683878025962044e-09,-0.120600000000003,1.373735327243119e-09,-0.120600000000003,1.458023416515136e-09,-0.120600000000003,2.126906011900059e-09,-0.120600000000003,3.850944743283153e-09
-0.120000000000003,1.704858776841111e-09,-0.120000000000003,1.389623073230287e-09,-0.120000000000003,1.475248084377826e-09,-0.120000000000003,2.15396100277168e-09,-0.120000000000003,3.895322705718418e-09
-0.119400000000003,1.72618546004872e-09,-0.119400000000003,1.405797137583987e-09,-0.119400000000003,1.492775000262423e-09,-0.119400000000003,2.181405037480284e-09,-0.119400000000003,3.940046501817372e-09
-0.118800000000003,1.747862226255663e-09,-0.118800000000003,1.422261876410501e-09,-0.118800000000003,1.510608497906584e-09,-0.118800000000003,2.209241194543275e-09,-0.118800000000003,3.985112119740329e-09
-0.118200000000003,1.769893221800168e-09,-0.118200000000003,1.439021680611684e-09,-0.118200000000003,1.528752936310487e-09,-0.118200000000003,2.237472495541818e-09,-0.118200000000003,4.030515349328685e-09
-0.117600000000003,1.792282586962833e-09,-0.117600000000003,1.456080973763488e-09,-0.117600000000003,1.547212698371686e-09,-0.117600000000003,2.26610190229609e-09,-0.117600000000003,4.076251781125549e-09
-0.117000000000003,1.815034453768128e-09,-0.117000000000003,1.473444212365325e-09,-0.117000000000003,1.565992189391548e-09,-0.117000000000003,2.295132313351906e-09,-0.117000000000003,4.122316805097102e-09
-0.116400000000003,1.838152943909749e-09,-0.116400000000003,1.491115884123369e-09,-0.116400000000003,1.585095836223117e-09,-0.116400000000003,2.324566561729592e-09,-0.116400000000003,4.168705609404754e-09
-0.115800000000003,1.861642166375628e-09,-0.115800000000003,1.5091005069209e-09,-0.115800000000003,1.604528085431511e-09,-0.115800000000003,2.354407410595875e-09,-0.115800000000003,4.215413180038938e-09
-0.115200000000003,1.885506215257558e-09,-0.115200000000003,1.527402628183697e-09,-0.115200000000003,1.624293402507817e-09,-0.115200000000003,2.384657550604063e-09,-0.115200000000003,4.262434299820884e-09
-0.114600000000003,1.909749167050824e-09,-0.114600000000003,1.546026823222078e-09,-0.114600000000003,1.644396269469978e-09,-0.114600000000003,2.415319597018513e-09,-0.114600000000003,4.309763547660894e-09
-0.114000000000003,1.934375079111351e-09,-0.114000000000003,1.564977694614943e-09,-0.114000000000003,1.664841184639586e-09,-0.114000000000003,2.446396085055038e-09,-0.114000000000003,4.357395299170783e-09
-0.113400000000003,1.959387986345773e-09,-0.113400000000003,1.584259870492874e-09,-0.113400000000003,1.68563266001003e-09,-0.113400000000003,2.477889467513943e-09,-0.113400000000003,4.405323725516257e-09
-0.112800000000003,1.984791898693593e-09,-0.112800000000003,1.603878003299254e-09,-0.112800000000003,1.70677521991477e-09,-0.112800000000003,2.509802111122841e-09,-0.112800000000003,4.453542794265677e-09
-0.112200000000003,2.010590799076308e-09,-0.112200000000003,1.623836768536968e-09,-0.112200000000003,1.728273400040323e-09,-0.112200000000003,2.542136292611752e-09,-0.112200000000003,4.502046269558947e-09
-0.111600000000003,2.036788640162425e-09,-0.111600000000003,1.64414086383827e-09,-0.111600000000003,1.750131744111596e-09,-0.111600000000003,2.574894195289075e-09,-0.111600000000003,4.550827712474474e-09
-0.111000000000003,2.063389342015608e-09,-0.111000000000003,1.664795006331761e-09,-0.111000000000003,1.772354803749222e-09,-0.111000000000003,2.608077905538962e-09,-0.111000000000003,4.599880481751019e-09
-0.110400000000003,2.090396788810853e-09,-0.110400000000003,1.685803932573308e-09,-0.110400000000003,1.794947135864173e-09,-0.110400000000003,2.641689408742379e-09,-0.110400000000003,4.64919773523985e-09
-0.109800000000003,2.117814826328664e-09,-0.109800000000003,1.707172395618507e-09,-0.109800000000003,1.817913300583844e-09,-0.109800000000003,2.675730586043573e-09,-0.109800000000003,4.698772430303417e-09
-0.109200000000003,2.145647258479066e-09,-0.109200000000003,1.728905164327778e-09,-0.109200000000003,1.84125785936056e-09,-0.109200000000003,2.710203210192465e-09,-0.109200000000003,4.74859732628771e-09
-0.108600000000003,2.173897845025011e-09,-0.108600000000003,1.751007021449208e-09,-0.108600000000003,1.864985373245102e-09,-0.108600000000003,2.745108941850147e-09,-0.108600000000003,4.798664985270295e-09
-0.108000000000003,2.202570297518814e-09,-0.108000000000003,1.773482761216514e-09,-0.108000000000003,1.889100400475913e-09,-0.108000000000003,2.78044932545626e-09,-0.108000000000003,4.84896777427548e-09
-0.107400000000003,2.231668277173069e-09,-0.107400000000003,1.796337188560324e-09,-0.107400000000003,1.913607493983211e-09,-0.107400000000003,2.816225785975023e-09,-0.107400000000003,4.899497867980275e-09
-0.106800000000003,2.261195390039733e-09,-0.106800000000003,1.819575116302454e-09,-0.106800000000003,1.938511199849267e-09,-0.106800000000003,2.852439624409293e-09,-0.106800000000003,4.95024725043158e-09
-0.106200000000003,2.291155185530117e-09,-0.106200000000003,1.843201363957115e-09,-0.106200000000003,1.963816054244966e-09,-0.106200000000003,2.88909201335071e-09,-0.106200000000003,5.001207717646546e-09
-0.105600000000003,2.321551151441687e-09,-0.105600000000003,1.867220754757091e-09,-0.105600000000003,1.989526581431723e-09,-0.105600000000003,2.926183994544386e-09,-0.105600000000003,5.052370881263992e-09
-0.105000000000003,2.352386710916263e-09,-0.105000000000003,1.89163811452068e-09,-0.105000000000003,2.015647291029592e-09,-0.105000000000003,2.963716472997872e-09,-0.105000000000003,5.1037281713109e-09
-0.1044000000000029,2.383665219366794e-09,-0.1044000000000029,1.916458268596916e-09,-0.1044000000000029,2.042182675339078e-09,-0.1044000000000029,3.001690214559188e-09,-0.1044000000000029,5.155270839124511e-09
-0.1038000000000029,2.415389960047088e-09,-0.1038000000000029,1.941686040125617e-09,-0.1038000000000029,2.069137207162136e-09,-0.1038000000000029,3.04010584046404e-09,-0.1038000000000029,5.206989962103862e-09
-0.1032000000000029,2.447564140470045e-09,-0.1032000000000029,1.967326247553581e-09,-0.1032000000000029,2.096515336559188e-09,-0.1032000000000029,3.078963824374524e-09,-0.1032000000000029,5.258876446886953e-09
-0.1026000000000029,2.480190889212255e-09,-0.1026000000000029,1.993383702077199e-09,-0.1026000000000029,2.124321487989592e-09,-0.1026000000000029,3.118264487653305e-09,-0.1026000000000029,5.310921033448429e-09
-0.1020000000000029,2.513273250594516e-09,-0.1020000000000029,2.019863205387862e-09,-0.1020000000000029,2.152560057818528e-09,-0.1020000000000029,3.158007995779786e-09,-0.1020000000000029,5.363114300246646e-09
-0.1014000000000029,2.546814182407983e-09,-0.1014000000000029,2.046769546437183e-09,-0.1014000000000029,2.181235410991605e-09,-0.1014000000000029,3.198194353387644e-09,-0.1014000000000029,5.415446668458717e-09
-0.1008000000000029,2.580816550667883e-09,-0.1008000000000029,2.074107499701186e-09,-0.1008000000000029,2.210351877858118e-09,-0.1008000000000029,3.238823401161698e-09,-0.1008000000000029,5.46790840661437e-09
-0.1002000000000029,2.615283125844486e-09,-0.1002000000000029,2.101881821416708e-09,-0.1002000000000029,2.239913751267867e-09,-0.1002000000000029,3.279894811237746e-09,-0.1002000000000029,5.520489636911205e-09
-0.09960000000000292,2.650216578668446e-09,-0.09960000000000292,2.130097247396426e-09,-0.09960000000000292,2.269925282718408e-09,-0.09960000000000292,3.321408083165543e-09,-0.09960000000000292,5.573180339332707e-09
-0.09900000000000292,2.685619475685403e-09,-0.09900000000000292,2.158758489341167e-09,-0.09900000000000292,2.300390679855649e-09,-0.09900000000000292,3.36336253919502e-09,-0.09900000000000292,5.625970358410346e-09
-0.09840000000000292,2.721494275314704e-09,-0.09840000000000292,2.187870232456511e-09,-0.09840000000000292,2.331314102021421e-09,-0.09840000000000292,3.405757316735349e-09,-0.09840000000000292,5.678849408968542e-09
-0.09780000000000291,2.757843322463683e-09,-0.09780000000000291,2.217437132323954e-09,-0.09780000000000291,2.362699657323309e-09,-0.09780000000000291,3.448591338860999e-09,-0.09780000000000291,5.731807081410621e-09
-0.09720000000000291,2.794668845184028e-09,-0.09720000000000291,2.247463810449599e-09,-0.09720000000000291,2.394551398503252e-09,-0.09720000000000291,3.491863276510743e-09,-0.09720000000000291,5.784832849695864e-09
-0.09660000000000291,2.831972949280482e-09,-0.09660000000000291,2.277954852289384e-09,-0.09660000000000291,2.426873319638949e-09,-0.09660000000000291,3.535571645458701e-09,-0.09660000000000291,5.837916076681565e-09
-0.0960000000000029,2.869757613994707e-09,-0.0960000000000029,2.308914802487615e-09,-0.0960000000000029,2.459669351836063e-09,-0.0960000000000029,3.579714818764962e-09,-0.0960000000000029,5.891046021512074e-09
-0.0954000000000029,2.908024687115092e-09,-0.0954000000000029,2.340348162437611e-09,-0.0954000000000029,2.492943359131911e-09,-0.0954000000000029,3.624290979859952e-09,-0.0954000000000029,5.944211847034304e-09
-0.0948000000000029,2.946775880491607e-09,-0.0948000000000029,2.372259385762156e-09,-0.0948000000000029,2.526699134986115e-09,-0.0948000000000029,3.669298109687218e-09,-0.0948000000000029,5.997402626169795e-09
-0.09420000000000289,2.986012765038209e-09,-0.09420000000000289,2.404652874327086e-09,-0.09420000000000289,2.560940397200864e-09,-0.09420000000000289,3.714733983092852e-09,-0.09420000000000289,6.050607350380556e-09
-0.09360000000000289,3.025736765704699e-09,-0.09360000000000289,2.437532975157593e-09,-0.09360000000000289,2.595670784432452e-09,-0.09360000000000289,3.760596164355251e-09,-0.09360000000000289,6.103814936873369e-09
-0.09300000000000289,3.065949156702003e-09,-0.09300000000000289,2.470903975686083e-09,-0.09300000000000289,2.63089385107205e-09,-0.09300000000000289,3.806882003993247e-09,-0.09300000000000289,6.157014236192886e-09
-0.09240000000000288,3.106651056797966e-09,-0.09240000000000288,2.504770098894134e-09,-0.09240000000000288,2.66661306347367e-09,-0.09240000000000288,3.853588635090422e-09,-0.09240000000000288,6.210194041090839e-09
-0.09180000000000288,3.147843423594755e-09,-0.09180000000000288,2.539135500700052e-09,-0.09180000000000288,2.702831794264694e-09,-0.09180000000000288,3.900712970250121e-09,-0.09180000000000288,6.263343093524527e-09
-0.09120000000000288,3.189527049253821e-09,-0.09120000000000288,2.574004263730686e-09,-0.09120000000000288,2.739553318263472e-09,-0.09120000000000288,3.94825169878134e-09,-0.09120000000000288,6.316450094256561e-09
-0.09060000000000287,3.2317025550728e-09,-0.09060000000000287,2.609380393854018e-09,-0.09060000000000287,2.776780807822659e-09,-0.09060000000000287,3.996201283391238e-09,-0.09060000000000287,6.36950371056019e-09
-0.09000000000000287,3.274370385777208e-09,-0.09000000000000287,2.645267815033082e-09,-0.09000000000000287,2.814517327070817e-09,-0.09000000000000287,4.044557957049966e-09,-0.09000000000000287,6.422492584719059e-09
-0.08940000000000287,3.317530805130604e-09,-0.08940000000000287,2.681670364424533e-09,-0.08940000000000287,2.852765827265016e-09,-0.08940000000000287,4.093317720582599e-09,-0.08940000000000287,6.475405343289985e-09
-0.08880000000000286,3.361183890066318e-09,-0.08880000000000286,2.718591787354825e-09,-0.08880000000000286,2.891529141732004e-09,-0.08880000000000286,4.142476340713359e-09,-0.08880000000000286,6.528230605485389e-09
-0.08820000000000286,3.405329520987951e-09,-0.08820000000000286,2.756035732597688e-09,-0.08820000000000286,2.930809980142739e-09,-0.08820000000000286,4.192029346224433e-09,-0.08820000000000286,6.580956992400213e-09
-0.08760000000000286,3.449967347671958e-09,-0.08760000000000286,2.794005746481593e-09,-0.08760000000000286,2.970610923246786e-09,-0.08760000000000286,4.24197202736604e-09,-0.08760000000000286,6.633573135822975e-09
-0.08700000000000285,3.495096747041174e-09,-0.08700000000000285,2.832505268018263e-09,-0.08700000000000285,3.010934417456556e-09,-0.08700000000000285,4.292299432133532e-09,-0.08700000000000285,6.686067686944693e-09
