Iout (VM=-0.15) X,Iout (VM=-0.15) Y,Iout (VM=-0.075) X,Iout (VM=-0.075) Y,Iout (VM=0) X,Iout (VM=0) Y,Iout (VM=0.075) X,Iout (VM=0.075) Y,Iout (VM=0.15) X,Iout (VM=0.15) Y
-0.1590000000000025,9.897340444914531e-09,-0.1590000000000025,3.741523878796967e-09,-0.1590000000000025,8.825829410165705e-10,-0.1590000000000025,5.698022751202933e-10,-0.1590000000000025,5.416441780504754e-10
-0.1584000000000025,9.915605638036957e-09,-0.1584000000000025,3.7895648590932e-09,-0.1584000000000025,8.892137269186223e-10,-0.1584000000000025,5.703890798231306e-10,-0.1584000000000025,5.416926819040279e-10
-0.1578000000000025,9.932809352345777e-09,-0.1578000000000025,3.83808252651876e-09,-0.1578000000000025,8.959716693735773e-10,-0.1578000000000025,5.709873242789581e-10,-0.1578000000000025,5.417422215007283e-10
-0.1572000000000025,9.948946087920653e-09,-0.1572000000000025,3.887074421322446e-09,-0.1572000000000025,9.028590983452613e-10,-0.1572000000000025,5.715972303056897e-10,-0.1572000000000025,5.417928166926482e-10
-0.1566000000000025,9.964010685659349e-09,-0.1566000000000025,3.936537834604054e-09,-0.1566000000000025,9.098783799440463e-10,-0.1566000000000025,5.722190244301804e-10,-0.1566000000000025,5.418444873998978e-10
-0.1560000000000025,9.977998327203399e-09,-0.1560000000000025,3.986469804416604e-09,-0.1560000000000025,9.170319170656071e-10,-0.1560000000000025,5.728529373702328e-10,-0.1560000000000025,5.418972541644265e-10
-0.1554000000000025,9.990904535393767e-09,-0.1554000000000025,4.036867111606531e-09,-0.1554000000000025,9.243221492190285e-10,-0.1554000000000025,5.734992043009132e-10,-0.1554000000000025,5.419511378202194e-10
-0.1548000000000025,1.000272517369995e-08,-0.1548000000000025,4.08772627427631e-09,-0.1548000000000025,9.317515529269985e-10,-0.1548000000000025,5.741580649895128e-10,-0.1548000000000025,5.420061598303434e-10
-0.1542000000000026,1.001345644669015e-08,-0.1542000000000026,4.139043543963844e-09,-0.1542000000000026,9.393226418774014e-10,-0.1542000000000026,5.748297642075749e-10,-0.1542000000000026,5.420623418740984e-10
-0.1536000000000026,1.002309489964207e-08,-0.1536000000000026,4.19081490192389e-09,-0.1536000000000026,9.470379669828287e-10,-0.1536000000000026,5.75514551149858e-10,-0.1536000000000026,5.421197060344628e-10
-0.1530000000000026,1.00316374186565e-08,-0.1530000000000026,4.24303605367557e-09,-0.1530000000000026,9.549001168893768e-10,-0.1530000000000026,5.762126802325883e-10,-0.1530000000000026,5.421782748380743e-10
-0.1524000000000026,1.003908123057258e-08,-0.1524000000000026,4.295702425996074e-09,-0.1524000000000026,9.629117177336047e-10,-0.1524000000000026,5.769244106555999e-10,-0.1524000000000026,5.422380714335031e-10
-0.1518000000000026,1.004542390267816e-08,-0.1518000000000026,4.348809163120681e-09,-0.1518000000000026,9.710754338178621e-10,-0.1518000000000026,5.776500066245434e-10,-0.1518000000000026,5.422991191679653e-10
-0.1512000000000026,1.00506633431716e-08,-0.1512000000000026,4.402351122356854e-09,-0.1512000000000026,9.793939671601886e-10,-0.1512000000000026,5.783897378314627e-10,-0.1512000000000026,5.423614419781665e-10
-0.1506000000000026,1.005479780060488e-08,-0.1506000000000026,4.45632287097217e-09,-0.1506000000000026,9.878700576628712e-10,-0.1506000000000026,5.791438789195882e-10,-0.1506000000000026,5.424250642317834e-10
-0.1500000000000026,1.005782586400514e-08,-0.1500000000000026,4.510718683095238e-09,-0.1500000000000026,9.965064835377153e-10,-0.1500000000000026,5.799127100071506e-10,-0.1500000000000026,5.424900107715341e-10
-0.1494000000000026,1.005974646323167e-08,-0.1494000000000026,4.565532535774954e-09,-0.1494000000000026,1.005306061476625e-09,-0.1494000000000026,5.806965169642709e-10,-0.1494000000000026,5.425563068929568e-10
-0.1488000000000027,1.006055886854467e-08,-0.1488000000000027,4.620758107138939e-09,-0.1488000000000027,1.014271645883954e-09,-0.1488000000000027,5.814955909545349e-10,-0.1488000000000027,5.426239785013919e-10
-0.1482000000000027,1.006026269123964e-08,-0.1482000000000027,4.676388772607822e-09,-0.1482000000000027,1.023406129728393e-09,-0.1482000000000027,5.823102291532509e-10,-0.1482000000000027,5.426930519846639e-10
-0.1476000000000027,1.005885788317694e-08,-0.1476000000000027,4.732417602925302e-09,-0.1476000000000027,1.032712444050458e-09,-0.1476000000000027,5.831407341400228e-10,-0.1476000000000027,5.427635538299191e-10
-0.1470000000000027,1.005634473746377e-08,-0.1470000000000027,4.788837361765492e-09,-0.1470000000000027,1.042193558574117e-09,-0.1470000000000027,5.839874147842189e-10,-0.1470000000000027,5.428355116885747e-10
-0.1464000000000027,1.005272388824307e-08,-0.1464000000000027,4.84564050371685e-09,-0.1464000000000027,1.051852480734001e-09,-0.1464000000000027,5.84850585917688e-10,-0.1464000000000027,5.429089533474047e-10
-0.1458000000000027,1.004799631154192e-08,-0.1458000000000027,4.902819172138955e-09,-0.1458000000000027,1.061692256183559e-09,-0.1458000000000027,5.857305686008962e-10,-0.1458000000000027,5.429839071269259e-10
-0.1452000000000027,1.004216332488833e-08,-0.1452000000000027,4.960365198089371e-09,-0.1452000000000027,1.071715968597013e-09,-0.1452000000000027,5.866276900978105e-10,-0.1452000000000027,5.430604022236399e-10
-0.1446000000000027,1.003522658792161e-08,-0.1446000000000027,5.018270098792933e-09,-0.1446000000000027,1.081926739609906e-09,-0.1446000000000027,5.875422842533211e-10,-0.1446000000000027,5.43138467891723e-10
-0.1440000000000027,1.002718810279641e-08,-0.1440000000000027,5.076525076611453e-09,-0.1440000000000027,1.09232772900452e-09,-0.1440000000000027,5.884746911681156e-10,-0.1440000000000027,5.43218134434829e-10
-0.1434000000000027,1.001805021452399e-08,-0.1434000000000027,5.135121018338739e-09,-0.1434000000000027,1.102922133173996e-09,-0.1434000000000027,5.894252579771546e-10,-0.1434000000000027,5.432994323824484e-10
-0.1428000000000028,1.000781561114405e-08,-0.1428000000000028,5.194048495307173e-09,-0.1428000000000028,1.113713186866741e-09,-0.1428000000000028,5.903943383705462e-10,-0.1428000000000028,5.433823931940806e-10
-0.1422000000000028,9.996487324532784e-09,-0.1422000000000028,5.253297762058038e-09,-0.1422000000000028,1.124704161228501e-09,-0.1422000000000028,5.913822931742506e-10,-0.1422000000000028,5.434670485424236e-10
-0.1416000000000028,9.984068730288908e-09,-0.1416000000000028,5.312858757941428e-09,-0.1416000000000028,1.135898364841057e-09,-0.1416000000000028,5.923894902977145e-10,-0.1416000000000028,5.435534310282505e-10
-0.1410000000000028,9.970563548569374e-09,-0.1410000000000028,5.372721106486154e-09,-0.1410000000000028,1.147299142624793e-09,-0.1410000000000028,5.934163045509017e-10,-0.1410000000000028,5.436415739825278e-10
-0.1404000000000028,9.955975844190674e-09,-0.1404000000000028,5.432874117188166e-09,-0.1404000000000028,1.158909875602011e-09,-0.1404000000000028,5.944631184537698e-10,-0.1404000000000028,5.437315107790546e-10
-0.1398000000000028,9.940310027192262e-09,-0.1398000000000028,5.493306786070157e-09,-0.1398000000000028,1.170733981212112e-09,-0.1398000000000028,5.955303220398779e-10,-0.1398000000000028,5.438232761711777e-10
-0.1392000000000028,9.923570852974358e-09,-0.1392000000000028,5.554007797213059e-09,-0.1392000000000028,1.182774911531507e-09,-0.1392000000000028,5.966183128113623e-10,-0.1392000000000028,5.439169051605303e-10
-0.1386000000000028,9.905763422525472e-09,-0.1386000000000028,5.614965525115267e-09,-0.1386000000000028,1.195036154885368e-09,-0.1386000000000028,5.977274960831332e-10,-0.1386000000000028,5.440124334667694e-10
-0.1380000000000028,9.886893182991319e-09,-0.1380000000000028,5.676168036420681e-09,-0.1380000000000028,1.207521233357641e-09,-0.1380000000000028,5.988582853076412e-10,-0.1380000000000028,5.44109897552008e-10
-0.1374000000000029,9.866965927433102e-09,-0.1374000000000029,5.737603092654806e-09,-0.1374000000000029,1.220233703516071e-09,-0.1374000000000029,6.000111019533704e-10,-0.1374000000000029,5.442093345487883e-10
-0.1368000000000029,9.845987795007643e-09,-0.1368000000000029,5.799258153080326e-09,-0.1368000000000029,1.233177155682844e-09,-0.1368000000000029,6.011863758150842e-10,-0.1368000000000029,5.443107825656985e-10
-0.1362000000000029,9.823965271117036e-09,-0.1362000000000029,5.861120378328067e-09,-0.1362000000000029,1.246355213104382e-09,-0.1362000000000029,6.023845450583407e-10,-0.1362000000000029,5.44414280120827e-10
-0.1356000000000029,9.800905186840113e-09,-0.1356000000000029,5.923176633637524e-09,-0.1356000000000029,1.259771531515999e-09,-0.1356000000000029,6.036060565624583e-10,-0.1356000000000029,5.445198665352898e-10
-0.1350000000000029,9.776814719335548e-09,-0.1350000000000029,5.98541349300831e-09,-0.1350000000000029,1.273429798681036e-09,-0.1350000000000029,6.048513656859409e-10,-0.1350000000000029,5.446275819732936e-10
-0.1344000000000029,9.751701390697999e-09,-0.1344000000000029,6.047817243901342e-09,-0.1344000000000029,1.287333733383883e-09,-0.1344000000000029,6.06120937173584e-10,-0.1344000000000029,5.447374673643194e-10
-0.1338000000000029,9.725573068048088e-09,-0.1338000000000029,6.110373891478509e-09,-0.1338000000000029,1.301487084780942e-09,-0.1338000000000029,6.074152446219153e-10,-0.1338000000000029,5.448495646323846e-10
-0.1332000000000029,9.698437962199015e-09,-0.1332000000000029,6.173069164127815e-09,-0.1332000000000029,1.315893632019002e-09,-0.1332000000000029,6.087347706215317e-10,-0.1332000000000029,5.449639159366544e-10
-0.1326000000000029,9.670304627327229e-09,-0.1326000000000029,6.235888519189711e-09,-0.1326000000000029,1.330557183174303e-09,-0.1326000000000029,6.100800082412828e-10,-0.1326000000000029,5.45080564828997e-10
-0.1320000000000029,9.6411819596503e-09,-0.1320000000000029,6.298817147709346e-09,-0.1320000000000029,1.345481573967929e-09,-0.1320000000000029,6.114514592313993e-10,-0.1320000000000029,5.451995554472113e-10
-0.131400000000003,9.611079195961452e-09,-0.131400000000003,6.361839982252436e-09,-0.131400000000003,1.360670667871544e-09,-0.131400000000003,6.128496354072734e-10,-0.131400000000003,5.453209329604692e-10
-0.130800000000003,9.580005912483642e-09,-0.130800000000003,6.424941702192197e-09,-0.130800000000003,1.376128354341279e-09,-0.130800000000003,6.142750588539944e-10,-0.130800000000003,5.454447431800883e-10
-0.130200000000003,9.547972022687997e-09,-0.130200000000003,6.488106741566627e-09,-0.130200000000003,1.391858548394339e-09,-0.130200000000003,6.157282619748555e-10,-0.130200000000003,5.455710329260197e-10
-0.129600000000003,9.514987775773149e-09,-0.129600000000003,6.551319295593255e-09,-0.129600000000003,1.407865188937947e-09,-0.129600000000003,6.172097871140839e-10,-0.129600000000003,5.456998499341665e-10
-0.129000000000003,9.481063753949209e-09,-0.129000000000003,6.614563329053765e-09,-0.129000000000003,1.424152239036404e-09,-0.129000000000003,6.187201877319349e-10,-0.129000000000003,5.458312427327324e-10
-0.128400000000003,9.446210870434813e-09,-0.128400000000003,6.67782258354687e-09,-0.128400000000003,1.440723682815436e-09,-0.128400000000003,6.202600278248056e-10,-0.128400000000003,5.459652610566771e-10
-0.127800000000003,9.410440366026044e-09,-0.127800000000003,6.741080586346064e-09,-0.127800000000003,1.457583526326831e-09,-0.127800000000003,6.218298829190237e-10,-0.127800000000003,5.4610195554505e-10
-0.127200000000003,9.373763806648138e-09,-0.127200000000003,6.804320658936962e-09,-0.127200000000003,1.474735794897916e-09,-0.127200000000003,6.234303392093929e-10,-0.127200000000003,5.462413775042703e-10
-0.126600000000003,9.336193079386607e-09,-0.126600000000003,6.867525925563811e-09,-0.126600000000003,1.492184532963209e-09,-0.126600000000003,6.250619946151087e-10,-0.126600000000003,5.4638357949107e-10
-0.1260000000000031,9.297740389206787e-09,-0.1260000000000031,6.930679323067486e-09,-0.1260000000000031,1.509933801782714e-09,-0.1260000000000031,6.267254589878464e-10,-0.1260000000000031,5.465286151473118e-10
-0.1254000000000031,9.25841825488748e-09,-0.1254000000000031,6.993763609814663e-09,-0.1254000000000031,1.527987678921495e-09,-0.1254000000000031,6.284213536171916e-10,-0.1254000000000031,5.466765390275241e-10
-0.1248000000000031,9.21823950434471e-09,-0.1248000000000031,7.056761375951124e-09,-0.1248000000000031,1.546350256423778e-09,-0.1248000000000031,6.30150312480782e-10,-0.1248000000000031,5.468274069724084e-10
-0.1242000000000031,9.177217270245739e-09,-0.1242000000000031,7.119655053207114e-09,-0.1242000000000031,1.565025639665003e-09,-0.1242000000000031,6.319129817559553e-10,-0.1242000000000031,5.469812753885832e-10
-0.1236000000000031,9.135364985087642e-09,-0.1236000000000031,7.18242692513426e-09,-0.1236000000000031,1.584017945623924e-09,-0.1236000000000031,6.33710020061312e-10,-0.1236000000000031,5.47138202210924e-10
-0.1230000000000031,9.092696375417016e-09,-0.1230000000000031,7.24505913821473e-09,-0.1230000000000031,1.603331301122858e-09,-0.1230000000000031,6.35542098978323e-10,-0.1230000000000031,5.472982465000077e-10
-0.122400000000003,9.04922545652005e-09,-0.122400000000003,7.307533711621794e-09,-0.122400000000003,1.622969842095604e-09,-0.122400000000003,6.374099034204912e-10,-0.122400000000003,5.474614682128172e-10
-0.121800000000003,9.004966526200289e-09,-0.121800000000003,7.369832549373333e-09,-0.121800000000003,1.642937710633437e-09,-0.121800000000003,6.393141311831108e-10,-0.121800000000003,5.47627928754339e-10
-0.121200000000003,8.959934158618843e-09,-0.121200000000003,7.431937450394698e-09,-0.121200000000003,1.6632390549102e-09,-0.121200000000003,6.412554943246904e-10,-0.121200000000003,5.47797690520089e-10
-0.120600000000003,8.914143197028207e-09,-0.120600000000003,7.493830120733201e-09,-0.120600000000003,1.683878025962044e-09,-0.120600000000003,6.432347181121738e-10,-0.120600000000003,5.47970817110862e-10
-0.120000000000003,8.867608747270324e-09,-0.120000000000003,7.555492184477911e-09,-0.120000000000003,1.704858776841111e-09,-0.120000000000003,6.452525424705721e-10,-0.120000000000003,5.481473736384129e-10
-0.119400000000003,8.82034616990849e-09,-0.119400000000003,7.61690519574308e-09,-0.119400000000003,1.72618546004872e-09,-0.119400000000003,6.473097213807225e-10,-0.119400000000003,5.48327425890129e-10
-0.118800000000003,8.772371072616804e-09,-0.118800000000003,7.678050649919695e-09,-0.118800000000003,1.747862226255663e-09,-0.118800000000003,6.494070237205646e-10,-0.118800000000003,5.485110417146983e-10
-0.118200000000003,8.723699302204269e-09,-0.118200000000003,7.738909996213821e-09,-0.118200000000003,1.769893221800168e-09,-0.118200000000003,6.515452329566795e-10,-0.118200000000003,5.48698289615509e-10
-0.117600000000003,8.674346935942477e-09,-0.117600000000003,7.79946464884711e-09,-0.117600000000003,1.792282586962833e-09,-0.117600000000003,6.537251482349725e-10,-0.117600000000003,5.488892398113631e-10
-0.117000000000003,8.624330272907842e-09,-0.117000000000003,7.859695999793158e-09,-0.117000000000003,1.815034453768128e-09,-0.117000000000003,6.559475839491804e-10,-0.117000000000003,5.490839637686872e-10
-0.116400000000003,8.573665824826121e-09,-0.116400000000003,7.919585430095914e-09,-0.116400000000003,1.838152943909749e-09,-0.116400000000003,6.582133700877453e-10,-0.116400000000003,5.492825343773353e-10
-0.115800000000003,8.52237030687811e-09,-0.115800000000003,7.979114322174183e-09,-0.115800000000003,1.861642166375628e-09,-0.115800000000003,6.60523353140999e-10,-0.115800000000003,5.494850254942718e-10
-0.115200000000003,8.470460627693625e-09,-0.115200000000003,8.038264072341724e-09,-0.115200000000003,1.885506215257558e-09,-0.115200000000003,6.628783956027007e-10,-0.115200000000003,5.496915134532495e-10
-0.114600000000003,8.41795387963854e-09,-0.114600000000003,8.097016101946022e-09,-0.114600000000003,1.909749167050824e-09,-0.114600000000003,6.652793767065618e-10,-0.114600000000003,5.499020750345285e-10
-0.114000000000003,8.364867328604468e-09,-0.114000000000003,8.155351870234854e-09,-0.114000000000003,1.934375079111351e-09,-0.114000000000003,6.677271929332704e-10,-0.114000000000003,5.501167890441164e-10
-0.113400000000003,8.311218402974951e-09,-0.113400000000003,8.213252885689947e-09,-0.113400000000003,1.959387986345773e-09,-0.113400000000003,6.702227578477389e-10,-0.113400000000003,5.503357357170992e-10
-0.112800000000003,8.257024683835253e-09,-0.112800000000003,8.270700718235101e-09,-0.112800000000003,1.984791898693593e-09,-0.112800000000003,6.727670023476693e-10,-0.112800000000003,5.505589966840689e-10
-0.112200000000003,8.20230389320227e-09,-0.112200000000003,8.327677010958169e-09,-0.112200000000003,2.010590799076308e-09,-0.112200000000003,6.753608755984854e-10,-0.112200000000003,5.507866555742156e-10
-0.111600000000003,8.147073882979586e-09,-0.111600000000003,8.384163491729549e-09,-0.111600000000003,2.036788640162425e-09,-0.111600000000003,6.780053448640019e-10,-0.111600000000003,5.510187970102436e-10
-0.111000000000003,8.091352623683188e-09,-0.111000000000003,8.44014198471289e-09,-0.111000000000003,2.063389342015608e-09,-0.111000000000003,6.807013958428518e-10,-0.111000000000003,5.512555078862496e-10
-0.110400000000003,8.035158193051012e-09,-0.110400000000003,8.495594421846738e-09,-0.110400000000003,2.090396788810853e-09,-0.110400000000003,6.834500334273274e-10,-0.110400000000003,5.514968764235337e-10
-0.109800000000003,7.978508763809356e-09,-0.109800000000003,8.550502853872391e-09,-0.109800000000003,2.117814826328664e-09,-0.109800000000003,6.862522812347371e-10,-0.109800000000003,5.517429928624439e-10
-0.109200000000003,7.921422592261844e-09,-0.109200000000003,8.6048494617267e-09,-0.109200000000003,2.145647258479066e-09,-0.109200000000003,6.891091830342744e-10,-0.109200000000003,5.519939487625731e-10
-0.108600000000003,7.863918005841522e-09,-0.108600000000003,8.658616567275059e-09,-0.108600000000003,2.173897845025011e-09,-0.108600000000003,6.920218019490499e-10,-0.108600000000003,5.522498378096821e-10
-0.108000000000003,7.80601339166978e-09,-0.108000000000003,8.711786643550457e-09,-0.108000000000003,2.202570297518814e-09,-0.108000000000003,6.949912215284373e-10,-0.108000000000003,5.525107555028021e-10
-0.107400000000003,7.747727183434122e-09,-0.107400000000003,8.764342325818439e-09,-0.107400000000003,2.231668277173069e-09,-0.107400000000003,6.980185458647998e-10,-0.107400000000003,5.527767989897222e-10
-0.106800000000003,7.689077849902787e-09,-0.106800000000003,8.816266421232274e-09,-0.106800000000003,2.261195390039733e-09,-0.106800000000003,7.01104900170071e-10,-0.106800000000003,5.530480674831013e-10
-0.106200000000003,7.630083882321519e-09,-0.106200000000003,8.867541918811386e-09,-0.106200000000003,2.291155185530117e-09,-0.106200000000003,7.042514305236619e-10,-0.106200000000003,5.533246620883222e-10
-0.105600000000003,7.570763781816699e-09,-0.105600000000003,8.91815199958805e-09,-0.105600000000003,2.321551151441687e-09,-0.105600000000003,7.074593051973423e-10,-0.105600000000003,5.536066857464016e-10
-0.105000000000003,7.511136047407349e-09,-0.105000000000003,8.968080045201237e-09,-0.105000000000003,2.352386710916263e-09,-0.105000000000003,7.107297136698846e-10,-0.105000000000003,5.538942437279853e-10
-0.1044000000000029,7.451219163643952e-09,-0.1044000000000029,9.017309647587203e-09,-0.1044000000000029,2.383665219366794e-09,-0.1044000000000029,7.140638688732841e-10,-0.1044000000000029,5.541874430837801e-10
-0.1038000000000029,7.391031588060879e-09,-0.1038000000000029,9.065824617537558e-09,-0.1038000000000029,2.415389960047088e-09,-0.1038000000000029,7.174630054634817e-10,-0.1038000000000029,5.544863930649555e-10
-0.1032000000000029,7.330591739176627e-09,-0.1032000000000029,9.113608993126411e-09,-0.1032000000000029,2.447564140470045e-09,-0.1032000000000029,7.20928381670938e-10,-0.1032000000000029,5.547912048308682e-10
-0.1026000000000029,7.26991798408223e-09,-0.1026000000000029,9.160647047955703e-09,-0.1026000000000029,2.480190889212255e-09,-0.1026000000000029,7.244612794408459e-10,-0.1026000000000029,5.551019920907892e-10
-0.1020000000000029,7.209028626615078e-09,-0.1020000000000029,9.206923299293807e-09,-0.1020000000000029,2.513273250594516e-09,-0.1020000000000029,7.280630037816031e-10,-0.1020000000000029,5.554188705060162e-10
-0.1014000000000029,7.147941895317425e-09,-0.1014000000000029,9.25242251483238e-09,-0.1014000000000029,2.546814182407983e-09,-0.1014000000000029,7.317348847803884e-10,-0.1014000000000029,5.557419582545142e-10
-0.1008000000000029,7.086675931427994e-09,-0.1008000000000029,9.297129720844517e-09,-0.1008000000000029,2.580816550667883e-09,-0.1008000000000029,7.354782766253299e-10,-0.1008000000000029,5.560713753258338e-10
-0.1002000000000029,7.025248777578595e-09,-0.1002000000000029,9.341030208423637e-09,-0.1002000000000029,2.615283125844486e-09,-0.1002000000000029,7.392945586593776e-10,-0.1002000000000029,5.564072446070581e-10
-0.09960000000000292,6.963678365922672e-09,-0.09960000000000292,9.384109540107743e-09,-0.09960000000000292,2.650216578668446e-09,-0.09960000000000292,7.431851355837276e-10,-0.09960000000000292,5.567496910158233e-10
-0.09900000000000292,6.901982507036457e-09,-0.09900000000000292,9.426353556571151e-09,-0.09900000000000292,2.685619475685403e-09,-0.09900000000000292,7.471514379607905e-10,-0.09900000000000292,5.570988419355017e-10
-0.09840000000000292,6.840178878761222e-09,-0.09840000000000292,9.467748381772888e-09,-0.09840000000000292,2.721494275314704e-09,-0.09840000000000292,7.511949222617598e-10,-0.09840000000000292,5.574548276469474e-10
-0.09780000000000291,6.778285015318646e-09,-0.09780000000000291,9.50828042906012e-09,-0.09780000000000291,2.757843322463683e-09,-0.09780000000000291,7.553170717482586e-10,-0.09780000000000291,5.578177803735443e-10
-0.09720000000000291,6.716318296828373e-09,-0.09720000000000291,9.547936406380516e-09,-0.09720000000000291,2.794668845184028e-09,-0.09720000000000291,7.595193965865506e-10,-0.09720000000000291,5.581878353838855e-10
-0.09660000000000291,6.654295938390286e-09,-0.09660000000000291,9.586703320841442e-09,-0.09660000000000291,2.831972949280482e-09,-0.09660000000000291,7.638034341089571e-10,-0.09660000000000291,5.585651302341557e-10
-0.0960000000000029,6.592234980745339e-09,-0.0960000000000029,9.62456848370616e-09,-0.0960000000000029,2.869757613994707e-09,-0.0960000000000029,7.681707495470494e-10,-0.0960000000000029,5.589498055699817e-10
-0.0954000000000029,6.530152280007932e-09,-0.0954000000000029,9.661519514366691e-09,-0.0954000000000029,2.908024687115092e-09,-0.0954000000000029,7.726229359266313e-10,-0.0954000000000029,5.593420044084813e-10
-0.0948000000000029,6.468064497751029e-09,-0.0948000000000029,9.697544344737371e-09,-0.0948000000000029,2.946775880491607e-09,-0.0948000000000029,7.771616151611597e-10,-0.0948000000000029,5.597418728881913e-10
-0.09420000000000289,6.405988092602111e-09,-0.09420000000000289,9.732631222279089e-09,-0.09420000000000289,2.986012765038209e-09,-0.09420000000000289,7.817884377382397e-10,-0.09420000000000289,5.601495595203527e-10
-0.09360000000000289,6.343939310731408e-09,-0.09360000000000289,9.766768714187525e-09,-0.09360000000000289,3.025736765704699e-09,-0.09360000000000289,7.865050834471368e-10,-0.09360000000000289,5.605652164714431e-10
-0.09300000000000289,6.281934177626962e-09,-0.09300000000000289,9.799945709873485e-09,-0.09300000000000289,3.065949156702003e-09,-0.09300000000000289,7.913132618113885e-10,-0.09300000000000289,5.609889981632431e-10
-0.09240000000000288,6.219988489308926e-09,-0.09240000000000288,9.832151424138927e-09,-0.09240000000000288,3.106651056797966e-09,-0.09240000000000288,7.962147125877723e-10,-0.09240000000000288,5.614210623847785e-10
-0.09180000000000288,6.158117805042074e-09,-0.09180000000000288,9.863375399871116e-09,-0.09180000000000288,3.147843423594755e-09,-0.09180000000000288,8.012112056281198e-10,-0.09180000000000288,5.618615700475994e-10
-0.09120000000000288,6.096337439423634e-09,-0.09120000000000288,9.893607509989379e-09,-0.09120000000000288,3.189527049253821e-09,-0.09120000000000288,8.063045415044774e-10,-0.09120000000000288,5.623106849909144e-10
-0.09060000000000287,6.034662455319521e-09,-0.09060000000000287,9.922837959959089e-09,-0.09060000000000287,3.2317025550728e-09,-0.09060000000000287,8.114965523485053e-10,-0.09060000000000287,5.627685746035212e-10
-0.09000000000000287,5.973107657040714e-09,-0.09000000000000287,9.951057289508088e-09,-0.09000000000000287,3.274370385777208e-09,-0.09000000000000287,8.167891015674092e-10,-0.09000000000000287,5.632354091190804e-10
-0.08940000000000287,5.911687583769395e-09,-0.08940000000000287,9.978256374385714e-09,-0.08940000000000287,3.317530805130604e-09,-0.08940000000000287,8.221840845770683e-10,-0.08940000000000287,5.637113624958046e-10
-0.08880000000000286,5.85041650365157e-09,-0.08880000000000286,1.000442642753686e-08,-0.08880000000000286,3.361183890066318e-09,-0.08880000000000286,8.276834291268104e-10,-0.08880000000000286,5.641966117279333e-10
-0.08820000000000286,5.789308407847466e-09,-0.08820000000000286,1.002955900101454e-08,-0.08820000000000286,3.405329520987951e-09,-0.08820000000000286,8.332890951778257e-10,-0.08820000000000286,5.646913376765923e-10
-0.08760000000000286,5.728377005721506e-09,-0.08760000000000286,1.005364598654867e-08,-0.08760000000000286,3.449967347671958e-09,-0.08760000000000286,8.390030762670639e-10,-0.08760000000000286,5.65195724514383e-10
-0.08700000000000285,5.667635719220326e-09,-0.08700000000000285,1.007667961696969e-08,-0.08700000000000285,3.495096747041174e-09,-0.08700000000000285,8.448273990495292e-10,-0.08700000000000285,5.657099600495112e-10
-0.08640000000000285,5.607097678751808e-09,-0.08640000000000285,1.009865246650661e-08,-0.08640000000000285,3.540716935137885e-09,-0.08640000000000285,8.50764123784044e-10,-0.08640000000000285,5.662342357317207e-10
-0.08580000000000285,5.546775719062997e-09,-0.08580000000000285,1.011955745209007e-08,-0.08580000000000285,3.586826972250294e-09,-0.08580000000000285,8.568153447012076e-10,-0.08580000000000285,5.667687467852905e-10
-0.08520000000000284,5.486682375023079e-09,-0.08520000000000284,1.013938783364372e-08,-0.08520000000000284,3.633425710476428e-09,-0.08520000000000284,8.629831905514007e-10,-0.08520000000000284,5.6731369239239e-10
-0.08460000000000284,5.42682987865446e-09,-0.08460000000000284,1.015813721458463e-08,-0.08460000000000284,3.680511780754072e-09,-0.08460000000000284,8.692698246267246e-10,-0.08460000000000284,5.678692756213861e-10
-0.08400000000000284,5.367230155817367e-09,-0.08400000000000284,1.017579954224573e-08,-0.08400000000000284,3.728083586712437e-09,-0.08400000000000284,8.75677445001154e-10,-0.08400000000000284,5.684357030459015e-10
-0.08340000000000283,5.307894823579861e-09,-0.08340000000000283,1.01923691083214e-08,-0.08340000000000283,3.776139299536102e-09,-0.08340000000000283,8.822082852839799e-10,-0.08340000000000283,5.690131862077596e-10
-0.08280000000000283,5.248835188012843e-09,-0.08280000000000283,1.020784054899221e-08,-0.08280000000000283,3.824676852973679e-09,-0.08280000000000283,8.888646146972767e-10,-0.08280000000000283,5.696019399700299e-10
-0.08220000000000283,5.190062242255341e-09,-0.08220000000000283,1.022220884533772e-08,-0.08220000000000283,3.873693937625326e-09,-0.08220000000000283,8.956487377440891e-10,-0.08220000000000283,5.702021836810337e-10
-0.08160000000000282,5.131586664585876e-09,-0.08160000000000282,1.023546932329341e-08,-0.08160000000000282,3.923187997023081e-09,-0.08160000000000282,9.02562995686988e-10,-0.08160000000000282,5.708141412383833e-10
-0.08100000000000282,5.073418817788434e-09,-0.08100000000000282,1.024761765402652e-08,-0.08100000000000282,3.973156221993458e-09,-0.08100000000000282,9.096097658847756e-10,-0.08100000000000282,5.714380404100801e-10
-0.08040000000000282,5.015568747504129e-09,-0.08040000000000282,1.025864985403343e-08,-0.08040000000000282,4.023595546849793e-09,-0.08040000000000282,9.167914621242149e-10,-0.08040000000000282,5.72074113994083e-10
-0.07980000000000281,4.958046182536897e-09,-0.07980000000000281,1.026856228507976e-08,-0.07980000000000281,4.074502643289119e-09,-0.07980000000000281,9.241105352014657e-10,-0.07980000000000281,5.727225992205065e-10
